Region	District	Commune	Fokontany
SOFIA	ANALALAVA	AMBOLOBOZO	AMPASIMIREHOKA
SOFIA	ANALALAVA	AMBOLOBOZO	MAROVATO
SOFIA	ANALALAVA	AMBOLOBOZO	AMPASIPITILY
SOFIA	ANALALAVA	AMBOLOBOZO	NOSY-VALIHA
SOFIA	ANALALAVA	AMBOLOBOZO	ANKINGABE
SOFIA	ANALALAVA	AMBOLOBOZO	ANDAVENOAMPASY
SOFIA	ANALALAVA	AMBOLOBOZO	AMBINDA
SOFIA	ANALALAVA	AMBOLOBOZO	BETSIMIPOAKA
SOFIA	ANALALAVA	AMBOLOBOZO	"ANDAVENO II"
SOFIA	ANALALAVA	AMBOLOBOZO	ANKATAFA
SOFIA	ANALALAVA	AMBOLOBOZO	BEFANIVANA
SOFIA	ANALALAVA	AMBOLOBOZO	AMBALAHONKO
SOFIA	ANALALAVA	AMBOLOBOZO	ANKORABE
SOFIA	ANALALAVA	AMBOLOBOZO	AMPANITOA
SOFIA	ANALALAVA	AMBOLOBOZO	LANAMENA
SOFIA	ANALALAVA	AMBOLOBOZO	ANTAFIABE
SOFIA	ANALALAVA	ANALALAVA	"BEFITINA - ANJIALAVA"
SOFIA	ANALALAVA	ANALALAVA	CENTRAL
SOFIA	ANALALAVA	ANALALAVA	AMPASIKELY
SOFIA	ANALALAVA	ANALALAVA	"FONGONY - AMBALAHONKO"
SOFIA	ANALALAVA	ANALALAVA	TSIMAHASENGA.OVARIBE.OVARIKELY.NA
SOFIA	ANALALAVA	ANALALAVA	MAROTAOLANA
SOFIA	ANALALAVA	ANALALAVA	BEVOAY
SOFIA	ANALALAVA	ANALALAVA	ANDROIAVY
SOFIA	ANALALAVA	ANALALAVA	ANKARAMIKELY
SOFIA	ANALALAVA	ANALALAVA	ANTSATRANA
SOFIA	ANALALAVA	ANALALAVA	NOSY-LAVA
SOFIA	ANALALAVA	ANALALAVA	AMBARIJEBY-EST
SOFIA	ANALALAVA	ANALALAVA	ANOVILAVA
SOFIA	ANALALAVA	ANALALAVA	TSARADOKITRA
SOFIA	ANALALAVA	ANALALAVA	AMBALAVARY
SOFIA	ANALALAVA	ANDRIBAVONTSINA	ANDRIBAVONTSONA
SOFIA	ANALALAVA	ANDRIBAVONTSINA	ANKORABE
SOFIA	ANALALAVA	ANDRIBAVONTSINA	ANTSIRA
SOFIA	ANALALAVA	ANDRIBAVONTSINA	BELINTA
SOFIA	ANALALAVA	ANDRIBAVONTSINA	ANDAMPY
SOFIA	ANALALAVA	"ANGOAKA SUD"	"ANGOAKA SUD"
SOFIA	ANALALAVA	"ANGOAKA SUD"	ANTANAMIFAFY
SOFIA	ANALALAVA	"ANGOAKA SUD"	AMBATOFALIA
SOFIA	ANALALAVA	"ANGOAKA SUD"	AMBALAVIA
SOFIA	ANALALAVA	"ANGOAKA SUD"	ANTSAKOABE
SOFIA	ANALALAVA	"ANGOAKA SUD"	AMPAKO
SOFIA	ANALALAVA	"ANGOAKA SUD"	ANDRANOAMPANGO
SOFIA	ANALALAVA	ANKARAMY	ANKARAMY
SOFIA	ANALALAVA	ANKARAMY	ANKARAMIKELY
SOFIA	ANALALAVA	ANKARAMY	AMBALAMANANTY
SOFIA	ANALALAVA	ANKARAMY	ANTSAHABEMINKO
SOFIA	ANALALAVA	ANKARAMY	BERATY
SOFIA	ANALALAVA	ANKARAMY	ANALANANTSOA
SOFIA	ANALALAVA	ANKARAMY	AMBALIHA
SOFIA	ANALALAVA	ANKARAMY	MAROVATO
SOFIA	ANALALAVA	ANKARAMY	ANTAFIABE
SOFIA	ANALALAVA	ANKARAMY	KATSORY
SOFIA	ANALALAVA	ANKARAMY	AMBODIAVIAVY
SOFIA	ANALALAVA	ANKARAMY	ANJIABORY
SOFIA	ANALALAVA	ANKARAMY	AMBODIMANGATELO
SOFIA	ANALALAVA	ANKARAMY	AMBALABAO
SOFIA	ANALALAVA	ANKARAMY	BEKARAKA
SOFIA	ANALALAVA	ANKARAMY	AMBALAFONTSY/ANJIALAVA
SOFIA	ANALALAVA	ANTONIBE	ANTONIBE
SOFIA	ANALALAVA	ANTONIBE	ANGOAKA-NORD
SOFIA	ANALALAVA	ANTONIBE	AMBODIBONARA
SOFIA	ANALALAVA	ANTONIBE	AMPONDRABE
SOFIA	ANALALAVA	ANTONIBE	ANTANTILOKY
SOFIA	ANALALAVA	ANTONIBE	ANANTAKA
SOFIA	ANALALAVA	ANTONIBE	TSARATANIMBARY
SOFIA	ANALALAVA	ANTONIBE	ANJIANJIA
SOFIA	ANALALAVA	ANTONIBE	ANTSAMALA
SOFIA	ANALALAVA	ANTONIBE	AMPASIBE
SOFIA	ANALALAVA	ANTONIBE	ANKINGANOMBY
SOFIA	ANALALAVA	ANTONIBE	AMPASINDAVAKELY
SOFIA	ANALALAVA	ANTONIBE	AMBALATSINGY
SOFIA	ANALALAVA	ANTONIBE	ANJAJAVY
SOFIA	ANALALAVA	ANTONIBE	ANTSANGABE
SOFIA	ANALALAVA	ANTONIBE	MIADANA
SOFIA	ANALALAVA	ANTONIBE	TSARAMANDROSO
SOFIA	ANALALAVA	ANTONIBE	AMBOABOAKA
SOFIA	ANALALAVA	ANTONIBE	ANDOVOKA
SOFIA	ANALALAVA	ANTONIBE	TSIANIFERA
SOFIA	ANALALAVA	ANTONIBE	AMPITILY
SOFIA	ANALALAVA	ANTONIBE	KOMAJARA
SOFIA	ANALALAVA	ANTONIBE	ANTSANIFERA
SOFIA	ANALALAVA	"BEFOTAKA NORD"	"BEFOTAKA NORD"
SOFIA	ANALALAVA	"BEFOTAKA NORD"	TSININGIA
SOFIA	ANALALAVA	"BEFOTAKA NORD"	AMBONDRONA
SOFIA	ANALALAVA	"BEFOTAKA NORD"	AMBALATSOTRY
SOFIA	ANALALAVA	"BEFOTAKA NORD"	AMBINANINANDROTRO
SOFIA	ANALALAVA	"BEFOTAKA NORD"	ANTSAHAFALY
SOFIA	ANALALAVA	"BEFOTAKA NORD"	AMBAPAKA
SOFIA	ANALALAVA	"BEFOTAKA NORD"	ANDRAFIABE
SOFIA	ANALALAVA	"BEFOTAKA NORD"	ANTANAMBAO-MANAMBARO
SOFIA	ANALALAVA	"BEFOTAKA NORD"	AMPOHARA
SOFIA	ANALALAVA	"BEFOTAKA NORD"	ANTANIMBARIBE
SOFIA	ANALALAVA	"BEFOTAKA NORD"	KOMARONGA
SOFIA	ANALALAVA	"BEFOTAKA NORD"	AMBENDRANA
SOFIA	ANALALAVA	"BEFOTAKA NORD"	MISOROBE
SOFIA	ANALALAVA	"BEFOTAKA NORD"	ANTSARIHEZA
SOFIA	ANALALAVA	"BEFOTAKA NORD"	ANTSOHOBOLONA
SOFIA	ANALALAVA	"BEFOTAKA NORD"	ANDAMPY
SOFIA	ANALALAVA	MAHADRODROKA	AMBALABANTY
SOFIA	ANALALAVA	MAHADRODROKA	BELAMBO
SOFIA	ANALALAVA	MAHADRODROKA	MAHADRODROKA
SOFIA	ANALALAVA	MAHADRODROKA	ANENGITRA
SOFIA	ANALALAVA	MAHADRODROKA	MORAFENO
SOFIA	ANALALAVA	MAHADRODROKA	MAHABO
SOFIA	ANALALAVA	MAHADRODROKA	LANGANY
SOFIA	ANALALAVA	MAHADRODROKA	ANTANAMARINA
SOFIA	ANALALAVA	MAHADRODROKA	MANARA
SOFIA	ANALALAVA	MAROMANDIA	MAROMANDIA
SOFIA	ANALALAVA	MAROMANDIA	AMBOHIMARINA
SOFIA	ANALALAVA	MAROMANDIA	AMBODISAINA
SOFIA	ANALALAVA	MAROMANDIA	AMPARIHIBE
SOFIA	ANALALAVA	MAROMANDIA	BEVOAY
SOFIA	ANALALAVA	MAROMANDIA	ANKETRAKABE
SOFIA	ANALALAVA	MAROMANDIA	AMPOMAVENTY
SOFIA	ANALALAVA	MAROMANDIA	MAROPAPANGO
SOFIA	ANALALAVA	MAROMANDIA	MAHITSIAZO
SOFIA	ANALALAVA	MAROMANDIA	"ANTANANDAVA I"
SOFIA	ANALALAVA	MAROVANTAZA	MAROVANTAZA
SOFIA	ANALALAVA	MAROVANTAZA	AMBALAFOMBY
SOFIA	ANALALAVA	MAROVANTAZA	AMBODIMABIBO
SOFIA	ANALALAVA	MAROVANTAZA	ANDRANOMATANA
SOFIA	ANALALAVA	MAROVANTAZA	ANTANANDAVA
SOFIA	ANALALAVA	MAROVANTAZA	BETSIMIPOAKA
SOFIA	ANALALAVA	MAROVANTAZA	MANGAOKA
SOFIA	ANALALAVA	MAROVANTAZA	ANDAVAKAKA
SOFIA	ANALALAVA	MAROVATOLENA	MAROVATOLENA
SOFIA	ANALALAVA	MAROVATOLENA	MAROVATO-SUD
SOFIA	ANALALAVA	MAROVATOLENA	ANTREMA
SOFIA	ANALALAVA	MAROVATOLENA	MEVALAFIKA
SOFIA	ANALALAVA	MAROVATOLENA	BEMAFAIKA-HAUT
SOFIA	ANALALAVA	MAROVATOLENA	ANDROMBA
SOFIA	ANALALAVA	MAROVATOLENA	BEMAFAIKA-BAS
SOFIA	ANALALAVA	MAROVATOLENA	ANESIBATO
SOFIA	ANALALAVA	MAROVATOLENA	ANDRAFIABE
SOFIA	ANALALAVA	MAROVATOLENA	TSARATANANA
SOFIA	ANALALAVA	MAROVATOLENA	AMPANISARA
SOFIA	ANALALAVA	BEJOFO	BEJOFO
SOFIA	ANALALAVA	BEJOFO	AMBINANIBEFIANA
SOFIA	ANALALAVA	BEJOFO	SANDRAKOTA
SOFIA	ANALALAVA	BEJOFO	AMBATOMAINTY
SOFIA	ANALALAVA	BEJOFO	AMBODIGAVO
SOFIA	ANALALAVA	BEJOFO	ANDRANOMAZAVA
SOFIA	ANALALAVA	BEJOFO	AMBOHITSARA
SOFIA	ANALALAVA	BEJOFO	ANEFITRABE
SOFIA	ANALALAVA	BEJOFO	AMBAIBOHO
SOFIA	ANALALAVA	BEJOFO	ANTANAMAZAVA
SOFIA	ANALALAVA	ANDREVOREVO	"ANDREVOREVO CENTRE"
SOFIA	ANALALAVA	ANDREVOREVO	ANTSANGAMBATO
SOFIA	ANALALAVA	ANDREVOREVO	MAHASALAMA
SOFIA	ANALALAVA	ANDREVOREVO	AMBOHOPO
SOFIA	ANALALAVA	ANDREVOREVO	AMBALABE
SOFIA	ANTSOHIHY	AMBODIMADIRO	AMBALASAKOANA
SOFIA	ANTSOHIHY	AMBODIMADIRO	AMBODIMADIRO
SOFIA	ANTSOHIHY	AMBODIMADIRO	"AMBODIMANGA I"
SOFIA	ANTSOHIHY	AMBODIMADIRO	AMBODISAKOANA
SOFIA	ANTSOHIHY	AMBODIMADIRO	ANJIALAVA
SOFIA	ANTSOHIHY	AMBODIMADIRO	ANKINGANIVALAKA
SOFIA	ANTSOHIHY	AMBODIMADIRO	ANKORERA
SOFIA	ANTSOHIHY	AMBODIMADIRO	AMBOANGY
SOFIA	ANTSOHIHY	AMBODIMADIRO	SAHAVALANINA
SOFIA	ANTSOHIHY	AMBODIMADIRO	TSARABANJA
SOFIA	ANTSOHIHY	AMBODIMADIRO	AMBOLOBOZO
SOFIA	ANTSOHIHY	AMBODIMANARY	AMBARARATALAVA
SOFIA	ANTSOHIHY	AMBODIMANARY	AMBATOFOHY
SOFIA	ANTSOHIHY	AMBODIMANARY	AMBATOMAINTY
SOFIA	ANTSOHIHY	AMBODIMANARY	AMBODIMANARY
SOFIA	ANTSOHIHY	AMBODIMANARY	AMBOROKAMBO
SOFIA	ANTSOHIHY	AMBODIMANARY	AMPONDRALAVA
SOFIA	ANTSOHIHY	AMBODIMANARY	ANDROIMENABE
SOFIA	ANTSOHIHY	AMBODIMANARY	ANJARO
SOFIA	ANTSOHIHY	AMBODIMANARY	ANJIALAVA
SOFIA	ANTSOHIHY	AMBODIMANARY	ANKAZOMAHITA
SOFIA	ANTSOHIHY	AMBODIMANARY	ANTANIMBARIBE
SOFIA	ANTSOHIHY	AMBODIMANARY	"ANTARAMELOKA I"
SOFIA	ANTSOHIHY	AMBODIMANARY	DOROA
SOFIA	ANTSOHIHY	AMBODIMANARY	MAROKOERA
SOFIA	ANTSOHIHY	AMBODIMANARY	SOLIMPANA
SOFIA	ANTSOHIHY	AMBODIMANARY	AMBODIMANARIHELY
SOFIA	ANTSOHIHY	AMBODIMANARY	"ANTARAMELOKA II"
SOFIA	ANTSOHIHY	AMBODIMANARY	"SOLIMPANA II"
SOFIA	ANTSOHIHY	AMBODIMANDRESY	AMBODIMANDRESY
SOFIA	ANTSOHIHY	AMBODIMANDRESY	AMBALAHONKO
SOFIA	ANTSOHIHY	AMBODIMANDRESY	AMBALARANO
SOFIA	ANTSOHIHY	AMBODIMANDRESY	AMBOHIMANDRIRINA
SOFIA	ANTSOHIHY	AMBODIMANDRESY	ANDAMOTY
SOFIA	ANTSOHIHY	AMBODIMANDRESY	ANDAMPY
SOFIA	ANTSOHIHY	AMBODIMANDRESY	ANDRAFIALAVA
SOFIA	ANTSOHIHY	AMBODIMANDRESY	ANTAMBOHITRA
SOFIA	ANTSOHIHY	AMBODIMANDRESY	ANTANAMARINA
SOFIA	ANTSOHIHY	AMBODIMANDRESY	ANTANAMBAO-NORD
SOFIA	ANTSOHIHY	AMBODIMANDRESY	ANTOMBONDRIHA
SOFIA	ANTSOHIHY	AMBODIMANDRESY	MANGAOKA
SOFIA	ANTSOHIHY	AMBODIMANDRESY	ZAFIBELAZA
SOFIA	ANTSOHIHY	AMBODIMANDRESY	"AMBODIMANGAN'I BORA"
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	AMBINANINDRANOMENA
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	MAROVATO
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	AMBODIMANGA
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	AMBODISATRANA
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	AMBOHIMARINA
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	AMBOROHO-OUEST
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	ANTANAMBAO-SUD
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	AMPANDRIANKILANDY
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	AMPOMBIMAKOALAHY
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	ANDRAFIA
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	ANDRANOMENA
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	ANKAZOBETSIHAY
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	ANTANALABE
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	MAHIALAMBO
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	MATSABORIBE
SOFIA	ANTSOHIHY	AMPANDRIANKILANDY	MAROSAMPANANA
SOFIA	ANTSOHIHY	ANAHIDRANO	"AMBALARANO DOROA"
SOFIA	ANTSOHIHY	ANAHIDRANO	AMBIAHELY
SOFIA	ANTSOHIHY	ANAHIDRANO	AMBODIMANGASOA
SOFIA	ANTSOHIHY	ANAHIDRANO	ANAHIDRANO
SOFIA	ANTSOHIHY	ANAHIDRANO	ANJIAJIA
SOFIA	ANTSOHIHY	ANAHIDRANO	ANJIAMANGOTROKA
SOFIA	ANTSOHIHY	ANAHIDRANO	"ANTANAMBAO II"
SOFIA	ANTSOHIHY	ANAHIDRANO	ANTATATRA
SOFIA	ANTSOHIHY	ANAHIDRANO	"ANTANIMORA BAS"
SOFIA	ANTSOHIHY	ANAHIDRANO	"ANTANIMORA HAUT"
SOFIA	ANTSOHIHY	ANAHIDRANO	BETOMENDRY
SOFIA	ANTSOHIHY	ANAHIDRANO	BEVAHONA
SOFIA	ANTSOHIHY	ANAHIDRANO	BEFANIVANA
SOFIA	ANTSOHIHY	ANAHIDRANO	MAHAMAVO
SOFIA	ANTSOHIHY	ANDREBA	AMPONDRALAVA
SOFIA	ANTSOHIHY	ANDREBA	ANDREBA
SOFIA	ANTSOHIHY	ANDREBA	ANKOZANY
SOFIA	ANTSOHIHY	ANDREBA	ANKOREFO
SOFIA	ANTSOHIHY	ANDREBA	ANTANAMBAO-BAS
SOFIA	ANTSOHIHY	ANDREBA	AMBALIHABE
SOFIA	ANTSOHIHY	ANDREBA	BETAINOMBY
SOFIA	ANTSOHIHY	ANDREBA	TSILOKIVARY
SOFIA	ANTSOHIHY	ANJALAZALA	"AMBALAHADY HAUT"
SOFIA	ANTSOHIHY	ANJALAZALA	"ANTAFIANDAKANA II"
SOFIA	ANTSOHIHY	ANJALAZALA	ANTAFIABE
SOFIA	ANTSOHIHY	ANJALAZALA	AMPOMBILAVA
SOFIA	ANTSOHIHY	ANJALAZALA	ANTSATRANA
SOFIA	ANTSOHIHY	ANJALAZALA	ANJIABE
SOFIA	ANTSOHIHY	ANJALAZALA	ANJALAZALA
SOFIA	ANTSOHIHY	ANJALAZALA	ANKOTIKANA
SOFIA	ANTSOHIHY	ANJALAZALA	BETANGERINA
SOFIA	ANTSOHIHY	ANJALAZALA	ANDAMPINAROSY
SOFIA	ANTSOHIHY	ANJALAZALA	ANDAVADOKO
SOFIA	ANTSOHIHY	ANJALAZALA	"ANTAFIANDAKANA I"
SOFIA	ANTSOHIHY	ANJALAZALA	AMPONDRABE
SOFIA	ANTSOHIHY	ANJALAZALA	AMBALABE
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	AMBODIBONARA
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	AMBODIMAHABIBO
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	AMBODIVOHITRA
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	ANTANANDAVA
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	"AMBODIMANGA I"
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	AMBOHIMARINA
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	"ANJIAMANGIRANA I"
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	"ANJIAMANGIRANA II"
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	"ANTANAMBAO I"
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	ANKARAOBATO
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	MAROADABO
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	ANDALIRANO
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	"ANTANAMBAO II"
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	"ANJIAMANGIRANA III"
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	ANDOZININA
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	AMBODIMOKOTRA
SOFIA	ANTSOHIHY	ANJIAMANGIRANA	"MANONGARIVO I"
SOFIA	ANTSOHIHY	ANKERIKA	AMBIKY
SOFIA	ANTSOHIHY	ANKERIKA	AMPANIHIRA
SOFIA	ANTSOHIHY	ANKERIKA	ANDROIBE
SOFIA	ANTSOHIHY	ANKERIKA	ANJIAJIA
SOFIA	ANTSOHIHY	ANKERIKA	"ANKERIKA SUD"
SOFIA	ANTSOHIHY	ANKERIKA	ANTAFIANDAKANA
SOFIA	ANTSOHIHY	ANKERIKA	ANTANAMBAO
SOFIA	ANTSOHIHY	ANKERIKA	ANTANIMBARIBE
SOFIA	ANTSOHIHY	ANKERIKA	ANTSAONJO
SOFIA	ANTSOHIHY	ANKERIKA	ANKERIKA-CENTRE
SOFIA	ANTSOHIHY	ANKERIKA	ANKERIKA-NORD
SOFIA	ANTSOHIHY	ANKERIKA	ANJOBONY
SOFIA	ANTSOHIHY	ANTSAHABE	"AMBALAVELONA -BAS"
SOFIA	ANTSOHIHY	ANTSAHABE	AMBARIO
SOFIA	ANTSOHIHY	ANTSAHABE	AMBATOBE
SOFIA	ANTSOHIHY	ANTSAHABE	ANTSIRABE
SOFIA	ANTSOHIHY	ANTSAHABE	AMBOANGISAY
SOFIA	ANTSOHIHY	ANTSAHABE	"AMBODIMANGA II"
SOFIA	ANTSOHIHY	ANTSAHABE	BEMANONDRO
SOFIA	ANTSOHIHY	ANTSAHABE	AMPORINGAMENA
SOFIA	ANTSOHIHY	ANTSAHABE	ANTANANDAVA
SOFIA	ANTSOHIHY	ANTSAHABE	ANDENGONDROY
SOFIA	ANTSOHIHY	ANTSAHABE	ANKOBANDRONINA
SOFIA	ANTSOHIHY	ANTSAHABE	ANTSAHABE
SOFIA	ANTSOHIHY	ANTSAHABE	ANTANAMBAO-HAUT
SOFIA	ANTSOHIHY	ANTSAHABE	ANTSALOVANA
SOFIA	ANTSOHIHY	ANTSAHABE	ANKARAKELY
SOFIA	ANTSOHIHY	ANTSAHABE	BEMAKAMBA
SOFIA	ANTSOHIHY	ANTSAHABE	BEMARAMBONGA
SOFIA	ANTSOHIHY	ANTSAHABE	BETSIPOTIKA
SOFIA	ANTSOHIHY	ANTSAHABE	ANKOBABE
SOFIA	ANTSOHIHY	ANTSAHABE	"AMBALAVELONA HAUT"
SOFIA	ANTSOHIHY	ANTSAHABE	AMBALAJIA
SOFIA	ANTSOHIHY	ANTSAHABE	"AMBALABE NORD"
SOFIA	ANTSOHIHY	ANTSAHABE	ANDONGONA
SOFIA	ANTSOHIHY	ANTSOHIHY	HAUTE/VILLE
SOFIA	ANTSOHIHY	ANTSOHIHY	ANTAFIANTSIVAKIANA
SOFIA	ANTSOHIHY	ANTSOHIHY	AMBALAKIDA
SOFIA	ANTSOHIHY	ANTSOHIHY	"AMBALABE/OUEST I"
SOFIA	ANTSOHIHY	ANTSOHIHY	"AMBALABE/OUEST II"
SOFIA	ANTSOHIHY	ANTSOHIHY	AMBALABE/EST
SOFIA	ANTSOHIHY	ANTSOHIHY	"ANKIRIRIKY/NORD I"
SOFIA	ANTSOHIHY	ANTSOHIHY	"ANKIRIRIKY/NORD II"
SOFIA	ANTSOHIHY	ANTSOHIHY	"ANKIRIRIKY/SUD I"
SOFIA	ANTSOHIHY	ANTSOHIHY	"ANKIRIRIKY/SUD II"
SOFIA	ANTSOHIHY	MAROALA	AMPONTAMANDREVO
SOFIA	ANTSOHIHY	MAROALA	ANTANANAMBO
SOFIA	ANTSOHIHY	MAROALA	ANTOMBOKAZO
SOFIA	ANTSOHIHY	MAROALA	MAROALA
SOFIA	ANTSOHIHY	MAROALA	ANOMPAKA
SOFIA	ANTSOHIHY	MAROALA	AMBODIMANGA
SOFIA	ANTSOHIHY	MAROALA	MAHATSARA
SOFIA	ANTSOHIHY	AMBALAFAMINTY	"AMBALAFAMINTY I"
SOFIA	ANTSOHIHY	AMBALAFAMINTY	"AMBALAFAMINTY II"
SOFIA	ANTSOHIHY	AMBALAFAMINTY	AMBOHIMARINA
SOFIA	ANTSOHIHY	AMBALAFAMINTY	ANDAVABOAY
SOFIA	ANTSOHIHY	AMBALAFAMINTY	"ANTANAMBAO M"
SOFIA	ANTSOHIHY	AMBALAFAMINTY	ANTSAKOAMIRANTINA
SOFIA	BEALANANA	AMBALAROMBA	"ANKIAKALAVA BAS"
SOFIA	BEALANANA	AMBALAROMBA	AMBALAROMBA
SOFIA	BEALANANA	AMBALAROMBA	"ANKIAKALAVA HAUT"
SOFIA	BEALANANA	AMBALAROMBA	"ANTANAMBAO M"
SOFIA	BEALANANA	AMBALAROMBA	AMBALAVAO
SOFIA	BEALANANA	"AMBARARATA SOFIA"	AMBOHIMANAKANA
SOFIA	BEALANANA	"AMBARARATA SOFIA"	ANKOSIHOSIBE
SOFIA	BEALANANA	"AMBARARATA SOFIA"	"AMBARARATA SOFIA"
SOFIA	BEALANANA	"AMBARARATA SOFIA"	ANKETSAHELY
SOFIA	BEALANANA	"AMBARARATA SOFIA"	AMBATOSORATRA
SOFIA	BEALANANA	"AMBARARATA SOFIA"	MATSAMENA
SOFIA	BEALANANA	"AMBARARATA SOFIA"	ANKOSIHOSY
SOFIA	BEALANANA	"AMBARARATABE NORD"	"AMBONDRONA NORD"
SOFIA	BEALANANA	"AMBARARATABE NORD"	MATSABORIMADIO
SOFIA	BEALANANA	"AMBARARATABE NORD"	AMBAHIVAHY
SOFIA	BEALANANA	"AMBARARATABE NORD"	"BESANGARATRA NORD"
SOFIA	BEALANANA	"AMBARARATABE NORD"	"ANTSATRANA NORD"
SOFIA	BEALANANA	"AMBARARATABE NORD"	TSARATANANA
SOFIA	BEALANANA	"AMBARARATABE NORD"	MAHATSINJO
SOFIA	BEALANANA	"AMBARARATABE NORD"	"AMBARARATABE NORD"
SOFIA	BEALANANA	"AMBATORIHA EST"	"AMBATORIHA EST"
SOFIA	BEALANANA	"AMBATORIHA EST"	AMBALAGAVO
SOFIA	BEALANANA	"AMBATORIHA EST"	AMBODIMANGA
SOFIA	BEALANANA	"AMBATORIHA EST"	ANTANANTANANA
SOFIA	BEALANANA	"AMBATORIHA EST"	ANTELOPOLO
SOFIA	BEALANANA	"AMBATORIHA EST"	"AMBALATANY SUD"
SOFIA	BEALANANA	"AMBATORIHA EST"	"ANTANAMARINA ANTSAMBALAHY"
SOFIA	BEALANANA	"AMBATORIHA EST"	BEROITRA
SOFIA	BEALANANA	"AMBATORIHA EST"	ANTAFIANDAKANA
SOFIA	BEALANANA	"AMBATORIHA EST"	"ANTSAMBALAHY B"
SOFIA	BEALANANA	"AMBATORIHA EST"	AMBALAJIA
SOFIA	BEALANANA	AMBATOSIA	AMBATOSIA
SOFIA	BEALANANA	AMBATOSIA	ANDASINIMARO
SOFIA	BEALANANA	AMBATOSIA	AMPAMINTY
SOFIA	BEALANANA	AMBATOSIA	ANJOHIBE
SOFIA	BEALANANA	AMBATOSIA	"ANDRANOTAKATRA BAS"
SOFIA	BEALANANA	AMBATOSIA	"AMBALABE MAHAFAHANA"
SOFIA	BEALANANA	AMBATOSIA	BEANANTSINDRA
SOFIA	BEALANANA	AMBATOSIA	"ANTANAMBAO AMPANDRANA"
SOFIA	BEALANANA	AMBATOSIA	ANKIJANIMAVO
SOFIA	BEALANANA	AMBATOSIA	AMBOHIMITSINJO
SOFIA	BEALANANA	AMBATOSIA	"AMBARARATABE CENTRE"
SOFIA	BEALANANA	AMBATOSIA	"ANDRANOTAKATRA HAUT"
SOFIA	BEALANANA	"AMBODIADABO M"	AMBODIADABO
SOFIA	BEALANANA	"AMBODIADABO M"	ANDEBODATSAKA
SOFIA	BEALANANA	"AMBODIADABO M"	AMBALAFONY
SOFIA	BEALANANA	"AMBODIADABO M"	AMBODIAMONTANA
SOFIA	BEALANANA	"AMBODIADABO M"	ANKARAKARAKA
SOFIA	BEALANANA	"AMBODIADABO M"	ANTSORIAMENA
SOFIA	BEALANANA	"AMBODIADABO M"	ANTSOMOANGANA
SOFIA	BEALANANA	AMBODIAMPANA	BETAIKAKANA
SOFIA	BEALANANA	AMBODIAMPANA	BEMOLOLO
SOFIA	BEALANANA	AMBODIAMPANA	ANJANABORONA
SOFIA	BEALANANA	AMBODIAMPANA	AMBODIAMPANA
SOFIA	BEALANANA	AMBODIAMPANA	ANTANANKELY
SOFIA	BEALANANA	AMBODIAMPANA	ANDRIANA
SOFIA	BEALANANA	AMBODISIKIDY	AMBODISIKIDY
SOFIA	BEALANANA	AMBODISIKIDY	AMPOMBIRENJY
SOFIA	BEALANANA	AMBODISIKIDY	ANTSIRANDRANO
SOFIA	BEALANANA	AMBODISIKIDY	AMBODIARA
SOFIA	BEALANANA	AMBODISIKIDY	AMBALARANO
SOFIA	BEALANANA	AMBODISIKIDY	AMBINANINANKOFA
SOFIA	BEALANANA	AMBODISIKIDY	ANABORIANA
SOFIA	BEALANANA	AMBODISIKIDY	AMBODIMANGA
SOFIA	BEALANANA	AMBOVONOMBY	AMBOVONOMBY
SOFIA	BEALANANA	AMBOVONOMBY	AMBODIPESO
SOFIA	BEALANANA	AMBOVONOMBY	ANESIKA
SOFIA	BEALANANA	AMBOVONOMBY	ANTANIMBARIBE
